shipment_id,truck_id,origin_port,border,destination,depart_time,border_arrival_time,border_exit_time,arrival_time,goods_category,weight_kg,declared_value_usd,fuel_price_usd_per_litre,rainfall_indicator,delay_reason
SHP00123,TRK175,Mombasa,Malaba,Kampala,2024-01-21 10:00:00,2024-01-21 21:38:59.224350,2024-01-22 02:52:43.072206,2024-01-22 07:08:28.896366,Food,19364.76,23426.62,1.46,1,None
SHP00124,TRK711,Mombasa,Malaba,Kampala,2024-05-15 09:00:00,2024-05-15 19:43:20.253020,2024-05-15 21:28:24.450150,2024-05-16 03:53:42.595948,Fuel,35861.92,31561.71,1.43,0,None
SHP00125,TRK540,Mombasa,Malaba,Kampala,2024-04-25 07:00:00,2024-04-25 17:28:58.373137,2024-04-26 03:57:35.500023,2024-04-26 11:16:10.336860,Machinery,17151.77,14863.04,1.31,1,None
SHP00126,TRK483,Mombasa,Malaba,Kampala,2024-02-09 21:00:00,2024-02-10 10:32:16.476772,2024-02-10 20:49:49.747821,2024-02-11 01:05:56.467458,Textiles,3768.28,4153.83,1.47,1,None
SHP00127,TRK931,Mombasa,Malaba,Kampala,2024-02-03 17:00:00,2024-02-04 01:21:35.589124,2024-02-04 08:37:53.862574,2024-02-04 16:27:29.257157,Construction Materials,21592.92,19121.87,1.28,1,None
SHP00128,TRK988,Mombasa,Malaba,Kampala,2024-01-14 09:00:00,2024-01-14 20:36:08.857970,2024-01-15 03:52:04.778074,2024-01-15 09:16:28.483148,Construction Materials,25148.25,22842.44,1.34,0,None
SHP00129,TRK458,Mombasa,Malaba,Kampala,2024-05-22 11:00:00,2024-05-22 19:41:21.522772,2024-05-23 02:57:40.018495,2024-05-23 08:04:31.400755,Electronics,17108.32,23808.09,1.59,0,None
SHP00130,TRK723,Mombasa,Malaba,Kampala,2024-06-17 22:00:00,2024-06-18 07:36:16.870863,2024-06-18 17:17:03.718289,2024-06-18 22:00:21.709725,Pharmaceuticals,6574.46,9500.6,1.28,0,None
SHP00131,TRK990,Mombasa,Malaba,Kampala,2024-02-06 18:00:00,2024-02-07 05:56:38.644112,2024-02-07 13:54:53.978009,2024-02-07 18:11:36.008075,Pharmaceuticals,5799.03,4763.67,1.47,0,None
SHP00132,TRK485,Mombasa,Malaba,Kampala,2024-04-17 14:00:00,2024-04-18 00:02:43.353206,2024-04-18 02:36:35.169562,2024-04-18 08:05:23.934094,Pharmaceuticals,3946.3,5757.59,1.4,0,None
SHP00133,TRK259,Mombasa,Malaba,Kampala,2024-02-10 19:00:00,2024-02-11 03:17:54.869837,2024-02-11 07:26:10.753429,2024-02-11 11:45:45.527425,Machinery,22562.65,25720.59,1.32,1,None
SHP00134,TRK320,Mombasa,Malaba,Kampala,2024-05-11 03:00:00,2024-05-11 13:04:15.733678,2024-05-12 09:04:15.733678,2024-05-12 13:30:52.546398,Pharmaceuticals,6070.92,6924.75,1.43,0,Documentation Issues
SHP00135,TRK504,Mombasa,Malaba,Kampala,2024-06-02 01:00:00,2024-06-02 09:02:46.041055,2024-06-02 09:44:26.071701,2024-06-02 14:56:46.510514,Electronics,16510.24,22039.73,1.24,0,None
SHP00136,TRK107,Mombasa,Malaba,Kampala,2024-05-07 23:00:00,2024-05-08 09:35:02.148245,2024-05-08 12:58:11.349107,2024-05-08 17:29:11.623212,Construction Materials,29073.43,33439.78,1.52,1,None
SHP00137,TRK173,Mombasa,Malaba,Kampala,2024-04-11 23:00:00,2024-04-12 07:15:13.728850,2024-04-12 17:46:05.704455,2024-04-12 21:50:35.582582,Fuel,37242.2,44803.54,1.39,1,None
SHP00138,TRK396,Mombasa,Malaba,Kampala,2024-01-30 12:00:00,2024-01-30 20:07:30.501675,2024-01-30 22:50:05.783398,2024-01-31 04:08:02.445182,Textiles,11528.53,12935.79,1.44,1,None
SHP00139,TRK190,Mombasa,Malaba,Kampala,2024-04-21 03:00:00,2024-04-21 12:27:35.635856,2024-04-21 20:34:51.012170,2024-04-22 02:56:10.758722,Construction Materials,16572.94,23357.36,1.47,0,None
SHP00140,TRK441,Mombasa,Malaba,Kampala,2024-02-13 02:00:00,2024-02-13 13:03:46.438946,2024-02-13 18:14:29.341041,2024-02-13 22:41:51.324655,Construction Materials,18878.07,25360.04,1.28,0,None
SHP00141,TRK341,Mombasa,Malaba,Kampala,2024-01-27 04:00:00,2024-01-27 13:32:08.913595,2024-01-27 16:24:46.598699,2024-01-27 21:06:24.984622,Electronics,16403.23,20649.31,1.19,1,None
SHP00142,TRK575,Mombasa,Malaba,Kampala,2024-05-24 18:00:00,2024-05-25 04:41:36.353551,2024-05-25 05:14:11.274696,2024-05-25 12:55:59.096017,Construction Materials,27859.84,41527.11,1.26,1,None
SHP00143,TRK254,Mombasa,Malaba,Kampala,2024-04-22 02:00:00,2024-04-22 12:48:48.695404,2024-04-22 18:34:15.542619,2024-04-23 01:05:47.488347,Textiles,5472.06,4592.81,1.35,1,None
SHP00144,TRK572,Mombasa,Malaba,Kampala,2024-04-25 01:00:00,2024-04-25 09:20:28.825098,2024-04-25 11:51:25.805770,2024-04-25 19:11:02.237266,Fuel,32893.33,48818.9,1.15,1,None
SHP00145,TRK573,Mombasa,Malaba,Kampala,2024-05-28 17:00:00,2024-05-29 06:43:31.399897,2024-05-29 11:17:38.583550,2024-05-29 18:14:59.046605,Fuel,28994.67,39631.98,1.43,1,None
SHP00146,TRK719,Mombasa,Malaba,Kampala,2024-05-01 16:00:00,2024-05-02 00:54:18.599257,2024-05-02 08:07:37.449732,2024-05-02 12:22:28.431013,Fuel,36219.34,50205.95,1.59,0,None
SHP00147,TRK616,Mombasa,Malaba,Kampala,2024-06-14 05:00:00,2024-06-14 13:14:05.469926,2024-06-14 22:23:35.842748,2024-06-15 05:13:25.595290,Machinery,19529.51,23960.05,1.28,1,None
SHP00148,TRK496,Mombasa,Malaba,Kampala,2024-04-14 10:00:00,2024-04-14 22:04:24.190764,2024-04-15 01:27:01.020206,2024-04-15 05:39:35.083659,Pharmaceuticals,5883.83,4978.53,1.15,1,None
SHP00149,TRK390,Mombasa,Malaba,Kampala,2024-03-05 23:00:00,2024-03-06 12:06:33.831216,2024-03-06 14:58:54.848662,2024-03-06 22:50:22.353075,Construction Materials,32465.59,33548.43,1.39,0,None
SHP00150,TRK458,Mombasa,Malaba,Kampala,2024-03-20 20:00:00,2024-03-21 08:11:27.167197,2024-03-21 09:43:29.272839,2024-03-21 15:17:33.467813,Construction Materials,29176.68,25071.62,1.38,1,None
SHP00151,TRK932,Mombasa,Malaba,Kampala,2024-02-02 21:00:00,2024-02-03 09:13:01.146839,2024-02-03 18:40:51.140821,2024-02-04 02:28:09.505013,Pharmaceuticals,7474.69,6468.72,1.44,1,None
SHP00152,TRK118,Mombasa,Malaba,Kampala,2024-04-02 09:00:00,2024-04-02 18:04:53.679134,2024-04-03 12:37:36.319669,2024-04-03 17:29:00.693990,Textiles,7376.44,7070.91,1.17,0,System Downtime
SHP00153,TRK964,Mombasa,Malaba,Kampala,2024-01-26 16:00:00,2024-01-27 04:37:30.893960,2024-01-27 14:47:04.838899,2024-01-27 22:07:30.564403,Construction Materials,15754.95,16317.95,1.48,0,None
SHP00154,TRK711,Mombasa,Malaba,Kampala,2024-04-06 04:00:00,2024-04-06 12:58:24.539781,2024-04-07 00:39:37.031150,2024-04-07 07:59:08.399966,Textiles,8622.66,12346.43,1.46,0,None
SHP00155,TRK520,Mombasa,Malaba,Kampala,2024-04-03 21:00:00,2024-04-04 09:19:03.050554,2024-04-04 12:02:49.258786,2024-04-04 19:55:31.334675,Construction Materials,20698.56,27404.39,1.32,0,None
SHP00156,TRK416,Mombasa,Malaba,Kampala,2024-04-30 06:00:00,2024-04-30 16:12:25.364698,2024-04-30 23:07:49.622681,2024-05-01 06:55:08.297133,Machinery,18156.96,18106.85,1.29,1,None
SHP00157,TRK265,Mombasa,Malaba,Kampala,2024-02-21 19:00:00,2024-02-22 03:49:49.408347,2024-02-22 12:28:14.158936,2024-02-22 17:28:14.205183,Pharmaceuticals,4883.54,5175.81,1.57,0,None
SHP00158,TRK391,Mombasa,Malaba,Kampala,2024-01-22 05:00:00,2024-01-22 14:38:12.292071,2024-01-22 16:37:34.188923,2024-01-23 00:14:50.598332,Electronics,17465.7,15093.85,1.56,1,None
SHP00159,TRK457,Mombasa,Malaba,Kampala,2024-01-07 13:00:00,2024-01-07 21:19:10.348763,2024-01-08 11:40:51.591943,2024-01-08 17:41:20.494395,Electronics,10792.49,9250.5,1.21,1,Customs Inspection
SHP00160,TRK959,Mombasa,Malaba,Kampala,2024-06-15 10:00:00,2024-06-15 22:44:53.821770,2024-06-16 00:00:10.526853,2024-06-16 04:33:11.960916,Food,23760.94,26866.93,1.52,1,None
SHP00161,TRK559,Mombasa,Malaba,Kampala,2024-06-06 00:00:00,2024-06-06 13:26:06.521765,2024-06-07 02:21:07.617537,2024-06-07 06:25:41.273480,Electronics,17524.45,20751.8,1.46,1,Customs Inspection
SHP00162,TRK894,Mombasa,Malaba,Kampala,2024-03-14 07:00:00,2024-03-14 16:48:24.865803,2024-03-14 18:03:09.912782,2024-03-14 22:14:37.504813,Machinery,22056.94,27261.66,1.13,1,None
SHP00163,TRK711,Mombasa,Malaba,Kampala,2024-05-17 00:00:00,2024-05-17 11:47:30.226747,2024-05-17 13:52:20.433474,2024-05-17 20:10:21.116862,Pharmaceuticals,2861.46,3148.94,1.41,0,None
SHP00164,TRK684,Mombasa,Malaba,Kampala,2024-04-16 05:00:00,2024-04-16 16:59:10.420118,2024-04-16 23:59:52.725444,2024-04-17 04:20:25.566396,Food,11015.19,12868.4,1.35,0,None
SHP00165,TRK499,Mombasa,Malaba,Kampala,2024-04-30 01:00:00,2024-04-30 12:48:50.489096,2024-04-30 18:05:21.367189,2024-05-01 02:00:48.334874,Food,21209.75,22269.51,1.13,0,None
SHP00166,TRK850,Mombasa,Malaba,Kampala,2024-06-17 20:00:00,2024-06-18 04:37:19.139538,2024-06-18 08:16:23.567176,2024-06-18 14:36:02.975006,Textiles,5992.67,4980.12,1.37,0,None
SHP00167,TRK950,Mombasa,Malaba,Kampala,2024-06-24 14:00:00,2024-06-25 03:53:05.694413,2024-06-25 17:53:10.847511,2024-06-25 23:48:01.696382,Electronics,17172.47,14496.49,1.49,1,Customs Inspection
SHP00168,TRK400,Mombasa,Malaba,Kampala,2024-02-21 01:00:00,2024-02-21 13:44:47.959006,2024-02-21 15:19:17.664038,2024-02-21 22:51:53.045591,Food,24000.56,27859.09,1.59,1,None
SHP00169,TRK359,Mombasa,Malaba,Kampala,2024-01-10 20:00:00,2024-01-11 05:08:47.834104,2024-01-11 09:34:53.389870,2024-01-11 15:00:33.818005,Textiles,3430.24,4318.71,1.24,1,None
SHP00170,TRK547,Mombasa,Malaba,Kampala,2024-04-12 23:00:00,2024-04-13 09:38:18.311288,2024-04-13 17:16:50.178265,2024-04-14 01:06:23.471802,Food,24605.85,28231.33,1.35,1,None
SHP00171,TRK920,Mombasa,Malaba,Kampala,2024-01-22 23:00:00,2024-01-23 09:32:49.192684,2024-01-23 15:42:58.106514,2024-01-23 21:26:18.849503,Textiles,4624.11,4650.17,1.15,1,None
SHP00172,TRK776,Mombasa,Malaba,Kampala,2024-03-16 09:00:00,2024-03-16 19:40:31.780483,2024-03-16 22:37:50.747852,2024-03-17 05:30:05.093775,Electronics,15346.47,16053.68,1.12,1,None
SHP00173,TRK729,Mombasa,Malaba,Kampala,2024-04-21 08:00:00,2024-04-21 19:50:12.537107,2024-04-21 22:53:02.211414,2024-04-22 06:02:59.492149,Fuel,21500.82,26795.59,1.28,0,None
SHP00174,TRK131,Mombasa,Malaba,Kampala,2024-02-06 19:00:00,2024-02-07 07:04:06.719635,2024-02-07 16:08:01.078795,2024-02-07 21:53:10.767474,Electronics,6008.5,8081.2,1.28,1,None
SHP00175,TRK680,Mombasa,Malaba,Kampala,2024-01-09 19:00:00,2024-01-10 03:55:14.264329,2024-01-10 13:16:36.130573,2024-01-10 19:04:35.015562,Food,15580.2,20786.47,1.39,1,None
SHP00176,TRK507,Mombasa,Malaba,Kampala,2024-03-21 20:00:00,2024-03-22 05:40:19.698952,2024-03-22 11:57:33.246347,2024-03-22 19:48:04.735100,Fuel,34713.5,39897.29,1.29,0,None
SHP00177,TRK368,Mombasa,Malaba,Kampala,2024-03-07 22:00:00,2024-03-08 08:40:39.499228,2024-03-08 11:06:18.556149,2024-03-08 19:05:26.213764,Food,20409.71,30594.98,1.2,0,None
SHP00178,TRK973,Mombasa,Malaba,Kampala,2024-01-19 14:00:00,2024-01-19 23:02:09.377462,2024-01-20 02:09:54.143495,2024-01-20 09:01:06.669974,Fuel,36210.26,53493.16,1.59,1,None
SHP00179,TRK826,Mombasa,Malaba,Kampala,2024-01-17 17:00:00,2024-01-18 04:15:10.901402,2024-01-18 09:10:21.045837,2024-01-18 16:44:16.222063,Textiles,4417.55,5728.21,1.45,0,None
SHP00180,TRK912,Mombasa,Malaba,Kampala,2024-04-02 16:00:00,2024-04-03 01:20:43.618889,2024-04-03 06:48:49.541087,2024-04-03 14:45:15.449760,Textiles,4249.89,5751.21,1.11,1,None
SHP00181,TRK578,Mombasa,Malaba,Kampala,2024-05-21 04:00:00,2024-05-21 15:40:18.084633,2024-05-21 23:06:14.394713,2024-05-22 03:26:55.897649,Food,15972.4,20793.73,1.34,1,None
SHP00182,TRK887,Mombasa,Malaba,Kampala,2024-04-14 18:00:00,2024-04-15 02:26:33.015399,2024-04-15 06:41:58.509404,2024-04-15 14:35:20.777538,Pharmaceuticals,2444.99,2753.26,1.36,0,None
SHP00183,TRK999,Mombasa,Malaba,Kampala,2024-05-21 20:00:00,2024-05-22 07:31:36.177393,2024-05-22 16:27:11.709504,2024-05-22 23:31:27.765082,Electronics,11489.27,16515.81,1.13,0,None
SHP00184,TRK630,Mombasa,Malaba,Kampala,2024-02-09 09:00:00,2024-02-09 17:59:16.592926,2024-02-10 02:50:48.429476,2024-02-10 08:08:14.744293,Pharmaceuticals,3352.82,4905.97,1.36,1,None
SHP00185,TRK966,Mombasa,Malaba,Kampala,2024-01-21 08:00:00,2024-01-21 17:10:40.121461,2024-01-22 05:07:46.821238,2024-01-22 12:57:18.284667,Food,11877.55,12019.81,1.37,0,None
SHP00186,TRK706,Mombasa,Malaba,Kampala,2024-05-28 04:00:00,2024-05-28 13:01:37.933458,2024-05-28 18:06:32.375614,2024-05-29 00:36:24.875913,Construction Materials,21752.39,31470.29,1.12,0,None
SHP00187,TRK183,Mombasa,Malaba,Kampala,2024-01-12 20:00:00,2024-01-13 08:37:34.083166,2024-01-13 14:59:22.706660,2024-01-13 20:02:53.751733,Electronics,16504.39,18016.37,1.42,1,None
SHP00188,TRK742,Mombasa,Malaba,Kampala,2024-05-19 09:00:00,2024-05-19 20:51:05.197449,2024-05-20 01:21:50.937680,2024-05-20 06:34:21.092907,Electronics,17070.32,21841.36,1.25,0,None
SHP00189,TRK805,Mombasa,Malaba,Kampala,2024-01-16 05:00:00,2024-01-16 15:38:15.478798,2024-01-16 18:05:27.661369,2024-01-17 00:01:40.877643,Electronics,10102.89,9098.34,1.53,1,None
SHP00190,TRK851,Mombasa,Malaba,Kampala,2024-03-29 12:00:00,2024-03-29 20:47:04.548874,2024-03-30 15:03:17.588048,2024-03-30 20:32:13.366900,Construction Materials,17123.68,16596.55,1.16,1,Documentation Issues
SHP00191,TRK244,Mombasa,Malaba,Kampala,2024-01-25 01:00:00,2024-01-25 10:44:28.579307,2024-01-25 21:42:05.479969,2024-01-26 03:14:17.237571,Construction Materials,23362.69,34433.8,1.55,1,None
SHP00192,TRK691,Mombasa,Malaba,Kampala,2024-03-21 06:00:00,2024-03-21 18:34:43.421703,2024-03-22 03:18:51.325330,2024-03-22 09:18:26.349136,Construction Materials,24336.3,34444.45,1.35,0,None
SHP00193,TRK502,Mombasa,Malaba,Kampala,2024-05-09 14:00:00,2024-05-10 03:48:00.431220,2024-05-10 08:45:10.217021,2024-05-10 13:36:48.296705,Food,10729.87,10697.14,1.4,1,None
SHP00194,TRK392,Mombasa,Malaba,Kampala,2024-05-17 00:00:00,2024-05-17 13:04:58.923092,2024-05-17 15:21:03.162617,2024-05-17 21:04:28.522496,Food,20912.62,27912.07,1.28,1,None
SHP00195,TRK152,Mombasa,Malaba,Kampala,2024-05-25 17:00:00,2024-05-26 02:10:04.554521,2024-05-26 11:58:30.768744,2024-05-26 18:11:17.178887,Fuel,27726.98,30922.46,1.37,0,None
SHP00196,TRK231,Mombasa,Malaba,Kampala,2024-01-25 12:00:00,2024-01-25 22:14:21.084065,2024-01-26 02:41:27.569005,2024-01-26 10:38:17.311373,Construction Materials,33778.97,44874.54,1.2,1,None
SHP00197,TRK612,Mombasa,Malaba,Kampala,2024-01-11 01:00:00,2024-01-11 09:14:00.541671,2024-01-11 16:00:33.597902,2024-01-11 22:51:49.320489,Textiles,7263.7,8134.56,1.4,0,None
SHP00198,TRK435,Mombasa,Malaba,Kampala,2024-06-05 10:00:00,2024-06-05 18:58:30.044191,2024-06-05 22:05:38.701073,2024-06-06 06:03:23.567694,Pharmaceuticals,7055.61,8576.85,1.35,1,None
SHP00199,TRK825,Mombasa,Malaba,Kampala,2024-05-24 09:00:00,2024-05-24 19:50:57.680160,2024-05-25 01:51:33.771078,2024-05-25 05:55:33.343237,Food,20107.1,29877.72,1.39,0,None
SHP00200,TRK711,Mombasa,Malaba,Kampala,2024-05-01 08:00:00,2024-05-01 21:48:08.727037,2024-05-02 01:05:05.353313,2024-05-02 08:12:59.170790,Textiles,8206.27,7872.11,1.13,1,None
SHP00201,TRK274,Mombasa,Malaba,Kampala,2024-05-14 20:00:00,2024-05-15 08:19:37.549241,2024-05-15 11:42:56.360054,2024-05-15 18:48:50.688324,Machinery,11251.07,14362.09,1.12,0,None
SHP00202,TRK295,Mombasa,Malaba,Kampala,2024-01-05 14:00:00,2024-01-05 23:52:55.757642,2024-01-06 05:50:08.890927,2024-01-06 10:26:29.501044,Pharmaceuticals,3223.35,3710.96,1.41,1,None
SHP00203,TRK993,Mombasa,Malaba,Kampala,2024-01-16 22:00:00,2024-01-17 06:49:42.581693,2024-01-17 08:03:20.488824,2024-01-17 12:53:06.209376,Food,24971.84,28339.53,1.29,0,None
SHP00204,TRK570,Mombasa,Malaba,Kampala,2024-05-16 10:00:00,2024-05-16 21:16:39.501536,2024-05-16 22:34:03.167585,2024-05-17 05:16:15.675087,Textiles,9488.32,11863.4,1.45,1,None
SHP00205,TRK296,Mombasa,Malaba,Kampala,2024-03-04 08:00:00,2024-03-04 19:20:54.671657,2024-03-04 22:03:00.875586,2024-03-05 02:56:58.960933,Food,21567.61,27896.21,1.45,1,None
SHP00206,TRK424,Mombasa,Malaba,Kampala,2024-05-02 11:00:00,2024-05-02 22:21:46.531949,2024-05-03 02:34:51.495618,2024-05-03 10:19:08.085223,Pharmaceuticals,3640.75,3223.2,1.44,1,None
SHP00207,TRK504,Mombasa,Malaba,Kampala,2024-03-29 04:00:00,2024-03-29 13:44:33.777283,2024-03-29 22:51:15.460742,2024-03-30 04:00:17.337661,Pharmaceuticals,2474.18,3579.66,1.43,1,None
SHP00208,TRK319,Mombasa,Malaba,Kampala,2024-02-21 17:00:00,2024-02-22 02:37:36.466795,2024-02-22 07:01:57.307011,2024-02-22 13:16:50.366494,Food,12059.09,14844.43,1.39,0,None
SHP00209,TRK151,Mombasa,Malaba,Kampala,2024-06-20 16:00:00,2024-06-21 01:21:14.507560,2024-06-21 06:16:57.615602,2024-06-21 11:12:50.462063,Fuel,28266.03,36806.63,1.15,0,None
SHP00210,TRK105,Mombasa,Malaba,Kampala,2024-05-20 05:00:00,2024-05-20 15:26:29.200953,2024-05-20 19:24:17.022022,2024-05-21 03:08:41.484242,Machinery,18503.87,17386.59,1.58,1,None
SHP00211,TRK392,Mombasa,Malaba,Kampala,2024-06-14 01:00:00,2024-06-14 14:26:51.438309,2024-06-14 20:48:16.363230,2024-06-15 01:09:44.597605,Construction Materials,19644.4,25873.26,1.53,0,None
SHP00212,TRK279,Mombasa,Malaba,Kampala,2024-04-16 05:00:00,2024-04-16 18:36:12.728388,2024-04-16 21:02:06.987622,2024-04-17 01:10:50.281451,Textiles,6572.95,7537.65,1.57,1,None
SHP00213,TRK997,Mombasa,Malaba,Kampala,2024-01-10 00:00:00,2024-01-10 09:47:25.271750,2024-01-10 14:22:51.042237,2024-01-10 20:47:31.116940,Food,14268.42,21293.76,1.37,1,None
SHP00214,TRK237,Mombasa,Malaba,Kampala,2024-05-09 14:00:00,2024-05-09 23:38:13.280960,2024-05-10 06:21:35.268720,2024-05-10 13:35:42.188567,Food,12437.41,13945.32,1.23,0,None
SHP00215,TRK114,Mombasa,Malaba,Kampala,2024-03-27 09:00:00,2024-03-27 20:24:24.074404,2024-03-28 02:19:32.807133,2024-03-28 09:21:17.678737,Electronics,14164.32,17664.44,1.3,1,None
SHP00216,TRK627,Mombasa,Malaba,Kampala,2024-03-24 02:00:00,2024-03-24 12:24:17.998127,2024-03-24 17:27:14.142163,2024-03-24 21:50:07.687686,Electronics,12161.81,17696.38,1.1,1,None
SHP00217,TRK341,Mombasa,Malaba,Kampala,2024-04-24 08:00:00,2024-04-24 21:43:27.152169,2024-04-25 02:49:11.058415,2024-04-25 08:01:39.078507,Pharmaceuticals,5437.26,5345.3,1.28,0,None
SHP00218,TRK163,Mombasa,Malaba,Kampala,2024-06-19 03:00:00,2024-06-19 13:47:32.531804,2024-06-19 20:58:47.067334,2024-06-20 01:37:06.989617,Pharmaceuticals,5015.12,7154.48,1.45,1,None
SHP00219,TRK806,Mombasa,Malaba,Kampala,2024-01-31 20:00:00,2024-02-01 09:29:48.416334,2024-02-02 04:19:52.967660,2024-02-02 09:30:41.509102,Construction Materials,19416.98,28545.92,1.34,1,Truck Breakdown
SHP00220,TRK720,Mombasa,Malaba,Kampala,2024-04-05 13:00:00,2024-04-06 01:12:41.919700,2024-04-06 03:47:22.757500,2024-04-06 11:26:27.032691,Textiles,7837.66,9913.59,1.21,0,None
SHP00221,TRK796,Mombasa,Malaba,Kampala,2024-06-01 02:00:00,2024-06-01 13:09:10.943774,2024-06-02 08:19:59.148903,2024-06-02 14:26:44.841890,Food,11171.54,13349.08,1.13,0,Weather Disruption
SHP00222,TRK649,Mombasa,Malaba,Kampala,2024-02-08 05:00:00,2024-02-08 14:58:07.340975,2024-02-08 17:26:45.868777,2024-02-08 23:31:38.786970,Fuel,33605.9,43749.59,1.34,1,None
SHP00223,TRK928,Mombasa,Malaba,Kampala,2024-01-15 14:00:00,2024-01-15 22:47:29.997740,2024-01-15 23:15:07.943489,2024-01-16 04:54:50.057352,Construction Materials,16154.74,18152.51,1.5,0,None
SHP00224,TRK505,Mombasa,Malaba,Kampala,2024-03-06 00:00:00,2024-03-06 12:28:29.376829,2024-03-06 15:42:08.988931,2024-03-06 22:00:56.671148,Fuel,28473.95,36739.07,1.37,0,None
SHP00225,TRK170,Mombasa,Malaba,Kampala,2024-04-30 01:00:00,2024-04-30 10:43:21.159269,2024-04-30 17:09:59.011286,2024-04-30 21:53:10.742392,Electronics,16487.42,24481.07,1.42,1,None
SHP00226,TRK483,Mombasa,Malaba,Kampala,2024-04-07 14:00:00,2024-04-08 03:13:03.798163,2024-04-08 19:34:21.043776,2024-04-09 03:11:58.493062,Machinery,9765.5,14403.15,1.54,0,Truck Breakdown
SHP00227,TRK980,Mombasa,Malaba,Kampala,2024-03-30 03:00:00,2024-03-30 12:04:15.030386,2024-03-30 14:20:09.723404,2024-03-30 20:29:06.245608,Construction Materials,17546.94,26059.08,1.52,0,None
SHP00228,TRK405,Mombasa,Malaba,Kampala,2024-04-28 21:00:00,2024-04-29 09:18:52.429860,2024-04-29 16:28:19.157293,2024-04-29 22:10:06.600921,Machinery,26113.93,25415.6,1.27,1,None
SHP00229,TRK293,Mombasa,Malaba,Kampala,2024-01-29 01:00:00,2024-01-29 13:51:24.728764,2024-01-29 15:17:18.920166,2024-01-29 20:57:55.984784,Textiles,11426.14,16251.73,1.22,0,None
SHP00230,TRK203,Mombasa,Malaba,Kampala,2024-06-01 01:00:00,2024-06-01 11:40:43.127031,2024-06-02 03:39:17.335665,2024-06-02 10:20:34.476036,Textiles,3438.09,4532.7,1.3,0,Weather Disruption
SHP00231,TRK322,Mombasa,Malaba,Kampala,2024-01-15 04:00:00,2024-01-15 15:01:24.150337,2024-01-16 02:07:25.012296,2024-01-16 07:16:50.405995,Textiles,11247.57,13533.94,1.39,1,None
SHP00232,TRK342,Mombasa,Malaba,Kampala,2024-03-18 04:00:00,2024-03-18 17:54:51.024112,2024-03-18 21:18:29.883398,2024-03-19 03:23:35.898579,Machinery,14611.02,12312.27,1.57,0,None
SHP00233,TRK741,Mombasa,Malaba,Kampala,2024-06-22 13:00:00,2024-06-23 00:20:06.374385,2024-06-23 12:37:30.656529,2024-06-23 16:48:45.787525,Food,24123.8,30635.77,1.49,1,Truck Breakdown
SHP00234,TRK526,Mombasa,Malaba,Kampala,2024-04-14 04:00:00,2024-04-14 13:47:57.591480,2024-04-14 18:22:07.356355,2024-04-14 23:06:15.213649,Construction Materials,24470.38,34124.89,1.25,0,None
SHP00235,TRK925,Mombasa,Malaba,Kampala,2024-04-28 01:00:00,2024-04-28 12:22:27.536511,2024-04-28 23:51:49.599128,2024-04-29 07:44:05.720243,Construction Materials,25599.84,27440.3,1.23,1,None
SHP00236,TRK762,Mombasa,Malaba,Kampala,2024-01-21 14:00:00,2024-01-22 03:04:58.081136,2024-01-22 08:06:11.291710,2024-01-22 12:28:22.773260,Pharmaceuticals,6976.44,5832.83,1.29,0,None
SHP00237,TRK994,Mombasa,Malaba,Kampala,2024-01-19 06:00:00,2024-01-19 18:49:40.453346,2024-01-20 00:00:43.469515,2024-01-20 06:21:44.674634,Pharmaceuticals,5353.1,6078.85,1.53,1,None
SHP00238,TRK410,Mombasa,Malaba,Kampala,2024-01-04 06:00:00,2024-01-04 19:37:22.650885,2024-01-04 23:04:28.470781,2024-01-05 06:55:22.387589,Fuel,34937.58,46398.21,1.56,0,None
SHP00239,TRK506,Mombasa,Malaba,Kampala,2024-03-02 17:00:00,2024-03-03 02:55:46.884191,2024-03-03 10:45:02.576439,2024-03-03 15:52:58.628883,Machinery,19740.3,20756.56,1.23,1,None
SHP00240,TRK577,Mombasa,Malaba,Kampala,2024-01-26 23:00:00,2024-01-27 09:49:00.993116,2024-01-27 15:17:50.878946,2024-01-27 22:39:23.007961,Electronics,10560.57,11508.39,1.38,0,None
SHP00241,TRK859,Mombasa,Malaba,Kampala,2024-02-07 00:00:00,2024-02-07 09:33:52.720774,2024-02-07 16:50:00.320978,2024-02-08 00:34:20.839782,Construction Materials,29400.24,29595.3,1.2,0,None
SHP00242,TRK488,Mombasa,Malaba,Kampala,2024-05-25 07:00:00,2024-05-25 17:59:44.912019,2024-05-25 19:05:49.092395,2024-05-26 01:42:55.447107,Pharmaceuticals,4025.39,5371.29,1.34,1,None
SHP00243,TRK571,Mombasa,Malaba,Kampala,2024-02-13 23:00:00,2024-02-14 11:46:11.471110,2024-02-14 23:31:48.883108,2024-02-15 04:12:26.309344,Pharmaceuticals,5279.28,4903.57,1.54,0,None
SHP00244,TRK636,Mombasa,Malaba,Kampala,2024-01-09 02:00:00,2024-01-09 15:40:16.063202,2024-01-10 05:24:21.607723,2024-01-10 12:04:43.911548,Textiles,3057.45,2740.22,1.42,0,Truck Breakdown
SHP00245,TRK254,Mombasa,Malaba,Kampala,2024-01-03 06:00:00,2024-01-03 17:02:03.831065,2024-01-03 22:29:45.302224,2024-01-04 03:59:19.392199,Construction Materials,27754.57,40347.72,1.56,1,None
